year,country,region,pf_ss_women_fgm,pf_ss_women_inheritance,pf_movement_women,pf_identity_sex_female,pf_identity_divorce,pf_score,ef_score,hf_score,sex,age,suicides_no,population,suicides_p100k,gdp_per_capita
2011,Panama,Latin America & the Caribbean,NA,10,10,10,NA,7.726443475,7.13,7.428221737,female,55-74,2,207735,0.96,10403
2011,Panama,Latin America & the Caribbean,NA,10,10,10,NA,7.726443475,7.13,7.428221737,female,35-54,4,453917,0.88,10403
2011,Panama,Latin America & the Caribbean,NA,10,10,10,NA,7.726443475,7.13,7.428221737,female,5-14,1,342739,0.29,10403
2011,Panama,Latin America & the Caribbean,NA,10,10,10,NA,7.726443475,7.13,7.428221737,female,75+,0,56277,0,10403
2011,Panama,Latin America & the Caribbean,NA,10,10,10,NA,7.726443475,7.13,7.428221737,male,5-14,0,355754,0,10403
2011,Paraguay,Latin America & the Caribbean,10,10,10,10,NA,7.268874164,6.8,7.034437082,male,75+,9,57390,15.68,4474
2011,Paraguay,Latin America & the Caribbean,10,10,10,10,NA,7.268874164,6.8,7.034437082,male,15-24,84,660879,12.71,4474
2011,Paraguay,Latin America & the Caribbean,10,10,10,10,NA,7.268874164,6.8,7.034437082,male,25-34,57,518996,10.98,4474
2011,Paraguay,Latin America & the Caribbean,10,10,10,10,NA,7.268874164,6.8,7.034437082,male,35-54,47,622380,7.55,4474
2011,Paraguay,Latin America & the Caribbean,10,10,10,10,NA,7.268874164,6.8,7.034437082,male,55-74,18,300442,5.99,4474
2011,Paraguay,Latin America & the Caribbean,10,10,10,10,NA,7.268874164,6.8,7.034437082,female,15-24,32,637360,5.02,4474
2011,Paraguay,Latin America & the Caribbean,10,10,10,10,NA,7.268874164,6.8,7.034437082,female,25-34,18,499220,3.61,4474
2011,Paraguay,Latin America & the Caribbean,10,10,10,10,NA,7.268874164,6.8,7.034437082,female,35-54,14,601068,2.33,4474
2011,Paraguay,Latin America & the Caribbean,10,10,10,10,NA,7.268874164,6.8,7.034437082,female,55-74,6,296138,2.03,4474
2011,Paraguay,Latin America & the Caribbean,10,10,10,10,NA,7.268874164,6.8,7.034437082,male,5-14,7,685194,1.02,4474
2011,Paraguay,Latin America & the Caribbean,10,10,10,10,NA,7.268874164,6.8,7.034437082,female,5-14,6,659621,0.91,4474
2011,Paraguay,Latin America & the Caribbean,10,10,10,10,NA,7.268874164,6.8,7.034437082,female,75+,0,71811,0,4474
2011,Philippines,South Asia,10,10,10,10,NA,7.02628861,7.22,7.123144305,male,75+,64,493450,12.97,2662
2011,Philippines,South Asia,10,10,10,10,NA,7.02628861,7.22,7.123144305,male,25-34,470,7373201,6.37,2662
2011,Philippines,South Asia,10,10,10,10,NA,7.02628861,7.22,7.123144305,male,55-74,227,3884001,5.84,2662
2011,Philippines,South Asia,10,10,10,10,NA,7.02628861,7.22,7.123144305,male,15-24,541,9485777,5.7,2662
2011,Philippines,South Asia,10,10,10,10,NA,7.02628861,7.22,7.123144305,male,35-54,533,10412504,5.12,2662
2011,Philippines,South Asia,10,10,10,10,NA,7.02628861,7.22,7.123144305,female,15-24,221,9155053,2.41,2662
2011,Philippines,South Asia,10,10,10,10,NA,7.02628861,7.22,7.123144305,female,75+,14,782366,1.79,2662
2011,Philippines,South Asia,10,10,10,10,NA,7.02628861,7.22,7.123144305,female,25-34,120,7181904,1.67,2662
2011,Philippines,South Asia,10,10,10,10,NA,7.02628861,7.22,7.123144305,female,35-54,147,10216808,1.44,2662
2011,Philippines,South Asia,10,10,10,10,NA,7.02628861,7.22,7.123144305,female,55-74,39,4336188,0.9,2662
2011,Philippines,South Asia,10,10,10,10,NA,7.02628861,7.22,7.123144305,male,5-14,44,10788943,0.41,2662
2011,Philippines,South Asia,10,10,10,10,NA,7.02628861,7.22,7.123144305,female,5-14,29,10091572,0.29,2662
2011,Poland,Eastern Europe,10,10,10,10,NA,9.098541785,7.24,8.169270893,male,55-74,1579,3655347,43.2,14686
2011,Poland,Eastern Europe,10,10,10,10,NA,9.098541785,7.24,8.169270893,male,35-54,2205,5201212,42.39,14686
2011,Poland,Eastern Europe,10,10,10,10,NA,9.098541785,7.24,8.169270893,male,75+,268,833306,32.16,14686
2011,Poland,Eastern Europe,10,10,10,10,NA,9.098541785,7.24,8.169270893,male,25-34,769,3156400,24.36,14686
2011,Poland,Eastern Europe,10,10,10,10,NA,9.098541785,7.24,8.169270893,male,15-24,515,2616051,19.69,14686
2011,Poland,Eastern Europe,10,10,10,10,NA,9.098541785,7.24,8.169270893,female,55-74,276,4392879,6.28,14686
2011,Poland,Eastern Europe,10,10,10,10,NA,9.098541785,7.24,8.169270893,female,35-54,275,5189683,5.3,14686
2011,Poland,Eastern Europe,10,10,10,10,NA,9.098541785,7.24,8.169270893,female,75+,83,1674929,4.96,14686
2011,Poland,Eastern Europe,10,10,10,10,NA,9.098541785,7.24,8.169270893,female,15-24,58,2507255,2.31,14686
2011,Poland,Eastern Europe,10,10,10,10,NA,9.098541785,7.24,8.169270893,female,25-34,64,3052661,2.1,14686
2011,Poland,Eastern Europe,10,10,10,10,NA,9.098541785,7.24,8.169270893,male,5-14,17,1912411,0.89,14686
2011,Poland,Eastern Europe,10,10,10,10,NA,9.098541785,7.24,8.169270893,female,5-14,4,1816103,0.22,14686
2011,Portugal,Western Europe,10,10,10,10,NA,9.000257569,7.27,8.135128784,male,75+,189,364718,51.82,24337
2011,Portugal,Western Europe,10,10,10,10,NA,9.000257569,7.27,8.135128784,male,55-74,271,1074797,25.21,24337
2011,Portugal,Western Europe,10,10,10,10,NA,9.000257569,7.27,8.135128784,male,35-54,253,1514441,16.71,24337
2011,Portugal,Western Europe,10,10,10,10,NA,9.000257569,7.27,8.135128784,male,25-34,64,696595,9.19,24337
2011,Portugal,Western Europe,10,10,10,10,NA,9.000257569,7.27,8.135128784,female,75+,43,596657,7.21,24337
2011,Portugal,Western Europe,10,10,10,10,NA,9.000257569,7.27,8.135128784,female,55-74,80,1258617,6.36,24337
2011,Portugal,Western Europe,10,10,10,10,NA,9.000257569,7.27,8.135128784,female,35-54,76,1603401,4.74,24337
2011,Portugal,Western Europe,10,10,10,10,NA,9.000257569,7.27,8.135128784,male,15-24,15,580769,2.58,24337
2011,Portugal,Western Europe,10,10,10,10,NA,9.000257569,7.27,8.135128784,female,25-34,15,719014,2.09,24337
2011,Portugal,Western Europe,10,10,10,10,NA,9.000257569,7.27,8.135128784,female,15-24,9,564521,1.59,24337
2011,Portugal,Western Europe,10,10,10,10,NA,9.000257569,7.27,8.135128784,male,5-14,2,558039,0.36,24337
2011,Portugal,Western Europe,10,10,10,10,NA,9.000257569,7.27,8.135128784,female,5-14,0,531246,0,24337
2011,Qatar,Middle East & North Africa,7,0,0,0,NA,5.232193716,7.23,6.231096858,male,15-24,9,232554,3.87,90490
2011,Qatar,Middle East & North Africa,7,0,0,0,NA,5.232193716,7.23,6.231096858,male,55-74,2,56963,3.51,90490
2011,Qatar,Middle East & North Africa,7,0,0,0,NA,5.232193716,7.23,6.231096858,male,35-54,19,558761,3.4,90490
2011,Qatar,Middle East & North Africa,7,0,0,0,NA,5.232193716,7.23,6.231096858,male,25-34,15,499529,3,90490
2011,Qatar,Middle East & North Africa,7,0,0,0,NA,5.232193716,7.23,6.231096858,female,15-24,2,75069,2.66,90490
2011,Qatar,Middle East & North Africa,7,0,0,0,NA,5.232193716,7.23,6.231096858,female,35-54,2,124729,1.6,90490
2011,Qatar,Middle East & North Africa,7,0,0,0,NA,5.232193716,7.23,6.231096858,female,25-34,1,122957,0.81,90490
2011,Qatar,Middle East & North Africa,7,0,0,0,NA,5.232193716,7.23,6.231096858,female,5-14,0,76170,0,90490
2011,Qatar,Middle East & North Africa,7,0,0,0,NA,5.232193716,7.23,6.231096858,female,55-74,0,18211,0,90490
2011,Qatar,Middle East & North Africa,7,0,0,0,NA,5.232193716,7.23,6.231096858,female,75+,0,2064,0,90490
2011,Qatar,Middle East & North Africa,7,0,0,0,NA,5.232193716,7.23,6.231096858,male,5-14,0,84348,0,90490
2011,Qatar,Middle East & North Africa,7,0,0,0,NA,5.232193716,7.23,6.231096858,male,75+,0,2726,0,90490
2011,Romania,Eastern Europe,10,10,10,10,NA,8.576851032,7.34,7.958425516,male,55-74,668,2000334,33.39,9086
2011,Romania,Eastern Europe,10,10,10,10,NA,8.576851032,7.34,7.958425516,male,35-54,896,3050462,29.37,9086
2011,Romania,Eastern Europe,10,10,10,10,NA,8.576851032,7.34,7.958425516,male,75+,143,534670,26.75,9086
2011,Romania,Eastern Europe,10,10,10,10,NA,8.576851032,7.34,7.958425516,male,25-34,233,1719127,13.55,9086
2011,Romania,Eastern Europe,10,10,10,10,NA,8.576851032,7.34,7.958425516,male,15-24,186,1438023,12.93,9086
2011,Romania,Eastern Europe,10,10,10,10,NA,8.576851032,7.34,7.958425516,female,75+,62,884450,7.01,9086
2011,Romania,Eastern Europe,10,10,10,10,NA,8.576851032,7.34,7.958425516,female,55-74,152,2450665,6.2,9086
2011,Romania,Eastern Europe,10,10,10,10,NA,8.576851032,7.34,7.958425516,female,35-54,117,3048485,3.84,9086
2011,Romania,Eastern Europe,10,10,10,10,NA,8.576851032,7.34,7.958425516,female,15-24,30,1379354,2.17,9086
2011,Romania,Eastern Europe,10,10,10,10,NA,8.576851032,7.34,7.958425516,female,25-34,30,1635487,1.83,9086
2011,Romania,Eastern Europe,10,10,10,10,NA,8.576851032,7.34,7.958425516,male,5-14,16,1104004,1.45,9086
2011,Romania,Eastern Europe,10,10,10,10,NA,8.576851032,7.34,7.958425516,female,5-14,3,1046640,0.29,9086
2011,Russia,Eastern Europe,10,10,10,10,NA,6.381337501,6.56,6.47066875,male,75+,1485,2093449,70.94,15226
2011,Russia,Eastern Europe,10,10,10,10,NA,6.381337501,6.56,6.47066875,male,25-34,6011,11598196,51.83,15226
2011,Russia,Eastern Europe,10,10,10,10,NA,6.381337501,6.56,6.47066875,male,35-54,9411,19684905,47.81,15226
2011,Russia,Eastern Europe,10,10,10,10,NA,6.381337501,6.56,6.47066875,male,55-74,4892,11401026,42.91,15226
2011,Russia,Eastern Europe,10,10,10,10,NA,6.381337501,6.56,6.47066875,male,15-24,3569,10070836,35.44,15226
2011,Russia,Eastern Europe,10,10,10,10,NA,6.381337501,6.56,6.47066875,female,75+,1103,5829088,18.92,15226
2011,Russia,Eastern Europe,10,10,10,10,NA,6.381337501,6.56,6.47066875,female,15-24,740,9723773,7.61,15226
2011,Russia,Eastern Europe,10,10,10,10,NA,6.381337501,6.56,6.47066875,female,55-74,1300,17200185,7.56,15226
2011,Russia,Eastern Europe,10,10,10,10,NA,6.381337501,6.56,6.47066875,female,25-34,843,11638171,7.24,15226
2011,Russia,Eastern Europe,10,10,10,10,NA,6.381337501,6.56,6.47066875,female,35-54,1515,21733089,6.97,15226
2011,Russia,Eastern Europe,10,10,10,10,NA,6.381337501,6.56,6.47066875,male,5-14,102,7052757,1.45,15226
2011,Russia,Eastern Europe,10,10,10,10,NA,6.381337501,6.56,6.47066875,female,5-14,67,6720399,1,15226
2011,Serbia,Eastern Europe,10,5,10,10,NA,7.491859411,6.64,7.065929706,male,75+,211,215193,98.05,6734
2011,Serbia,Eastern Europe,10,5,10,10,NA,7.491859411,6.64,7.065929706,male,55-74,316,847315,37.29,6734
2011,Serbia,Eastern Europe,10,5,10,10,NA,7.491859411,6.64,7.065929706,female,75+,95,333972,28.45,6734
2011,Serbia,Eastern Europe,10,5,10,10,NA,7.491859411,6.64,7.065929706,male,35-54,276,982723,28.09,6734
2011,Serbia,Eastern Europe,10,5,10,10,NA,7.491859411,6.64,7.065929706,male,25-34,77,501889,15.34,6734
2011,Serbia,Eastern Europe,10,5,10,10,NA,7.491859411,6.64,7.065929706,female,55-74,142,970364,14.63,6734
2011,Serbia,Eastern Europe,10,5,10,10,NA,7.491859411,6.64,7.065929706,female,35-54,77,1000759,7.69,6734
2011,Serbia,Eastern Europe,10,5,10,10,NA,7.491859411,6.64,7.065929706,male,15-24,28,439356,6.37,6734
2011,Serbia,Eastern Europe,10,5,10,10,NA,7.491859411,6.64,7.065929706,female,25-34,21,483724,4.34,6734
2011,Serbia,Eastern Europe,10,5,10,10,NA,7.491859411,6.64,7.065929706,female,15-24,11,416251,2.64,6734
2011,Serbia,Eastern Europe,10,5,10,10,NA,7.491859411,6.64,7.065929706,female,5-14,1,344544,0.29,6734
2011,Serbia,Eastern Europe,10,5,10,10,NA,7.491859411,6.64,7.065929706,male,5-14,1,363937,0.27,6734
2011,Seychelles,Sub-Saharan Africa,NA,NA,NA,NA,NA,NA,NA,NA,male,35-54,3,13471,22.27,13204
2011,Seychelles,Sub-Saharan Africa,NA,NA,NA,NA,NA,NA,NA,NA,male,25-34,1,6615,15.12,13204
2011,Seychelles,Sub-Saharan Africa,NA,NA,NA,NA,NA,NA,NA,NA,male,15-24,1,7169,13.95,13204
2011,Seychelles,Sub-Saharan Africa,NA,NA,NA,NA,NA,NA,NA,NA,female,15-24,0,6495,0,13204
2011,Seychelles,Sub-Saharan Africa,NA,NA,NA,NA,NA,NA,NA,NA,female,25-34,0,7108,0,13204
2011,Seychelles,Sub-Saharan Africa,NA,NA,NA,NA,NA,NA,NA,NA,female,35-54,0,13459,0,13204
2011,Seychelles,Sub-Saharan Africa,NA,NA,NA,NA,NA,NA,NA,NA,female,5-14,0,6341,0,13204
2011,Seychelles,Sub-Saharan Africa,NA,NA,NA,NA,NA,NA,NA,NA,female,55-74,0,5544,0,13204
2011,Seychelles,Sub-Saharan Africa,NA,NA,NA,NA,NA,NA,NA,NA,female,75+,0,1993,0,13204
2011,Seychelles,Sub-Saharan Africa,NA,NA,NA,NA,NA,NA,NA,NA,male,5-14,0,6540,0,13204
2011,Seychelles,Sub-Saharan Africa,NA,NA,NA,NA,NA,NA,NA,NA,male,55-74,0,5026,0,13204
2011,Seychelles,Sub-Saharan Africa,NA,NA,NA,NA,NA,NA,NA,NA,male,75+,0,956,0,13204
2011,Singapore,South Asia,10,5,10,10,NA,7.21108231,8.76,7.985541155,male,75+,18,55900,32.2,76638
2011,Singapore,South Asia,10,5,10,10,NA,7.21108231,8.76,7.985541155,male,55-74,68,333700,20.38,76638
2011,Singapore,South Asia,10,5,10,10,NA,7.21108231,8.76,7.985541155,female,75+,12,84300,14.23,76638
2011,Singapore,South Asia,10,5,10,10,NA,7.21108231,8.76,7.985541155,male,35-54,81,623200,13,76638
2011,Singapore,South Asia,10,5,10,10,NA,7.21108231,8.76,7.985541155,female,55-74,42,347600,12.08,76638
2011,Singapore,South Asia,10,5,10,10,NA,7.21108231,8.76,7.985541155,male,25-34,18,269000,6.69,76638
2011,Singapore,South Asia,10,5,10,10,NA,7.21108231,8.76,7.985541155,female,35-54,35,631700,5.54,76638
2011,Singapore,South Asia,10,5,10,10,NA,7.21108231,8.76,7.985541155,female,15-24,14,255000,5.49,76638
2011,Singapore,South Asia,10,5,10,10,NA,7.21108231,8.76,7.985541155,male,15-24,12,260800,4.6,76638
2011,Singapore,South Asia,10,5,10,10,NA,7.21108231,8.76,7.985541155,female,25-34,8,291100,2.75,76638
2011,Singapore,South Asia,10,5,10,10,NA,7.21108231,8.76,7.985541155,female,5-14,0,219200,0,76638
2011,Singapore,South Asia,10,5,10,10,NA,7.21108231,8.76,7.985541155,male,5-14,0,229400,0,76638
2011,Slovenia,Eastern Europe,10,10,10,10,NA,8.870551082,6.83,7.850275541,male,75+,56,53258,105.15,26377
2011,Slovenia,Eastern Europe,10,10,10,10,NA,8.870551082,6.83,7.850275541,male,55-74,132,222946,59.21,26377
2011,Slovenia,Eastern Europe,10,10,10,10,NA,8.870551082,6.83,7.850275541,male,35-54,112,314052,35.66,26377
2011,Slovenia,Eastern Europe,10,10,10,10,NA,8.870551082,6.83,7.850275541,female,75+,20,106590,18.76,26377
2011,Slovenia,Eastern Europe,10,10,10,10,NA,8.870551082,6.83,7.850275541,male,15-24,21,117052,17.94,26377
2011,Slovenia,Eastern Europe,10,10,10,10,NA,8.870551082,6.83,7.850275541,male,25-34,26,157791,16.48,26377
2011,Slovenia,Eastern Europe,10,10,10,10,NA,8.870551082,6.83,7.850275541,female,55-74,30,238651,12.57,26377
2011,Slovenia,Eastern Europe,10,10,10,10,NA,8.870551082,6.83,7.850275541,female,35-54,30,297513,10.08,26377
2011,Slovenia,Eastern Europe,10,10,10,10,NA,8.870551082,6.83,7.850275541,female,25-34,7,142978,4.9,26377
2011,Slovenia,Eastern Europe,10,10,10,10,NA,8.870551082,6.83,7.850275541,female,15-24,1,109517,0.91,26377
2011,Slovenia,Eastern Europe,10,10,10,10,NA,8.870551082,6.83,7.850275541,female,5-14,0,89373,0,26377
2011,Slovenia,Eastern Europe,10,10,10,10,NA,8.870551082,6.83,7.850275541,male,5-14,0,94840,0,26377
2011,South Africa,Sub-Saharan Africa,10,10,10,10,NA,7.243796296,7.12,7.181898148,male,25-34,88,4671416,1.88,8906
2011,South Africa,Sub-Saharan Africa,10,10,10,10,NA,7.243796296,7.12,7.181898148,male,35-54,87,5470606,1.59,8906
2011,South Africa,Sub-Saharan Africa,10,10,10,10,NA,7.243796296,7.12,7.181898148,male,15-24,77,5175523,1.49,8906
2011,South Africa,Sub-Saharan Africa,10,10,10,10,NA,7.243796296,7.12,7.181898148,male,55-74,28,2131366,1.31,8906
2011,South Africa,Sub-Saharan Africa,10,10,10,10,NA,7.243796296,7.12,7.181898148,male,75+,2,262348,0.76,8906
2011,South Africa,Sub-Saharan Africa,10,10,10,10,NA,7.243796296,7.12,7.181898148,female,75+,4,538536,0.74,8906
2011,South Africa,Sub-Saharan Africa,10,10,10,10,NA,7.243796296,7.12,7.181898148,female,15-24,34,5097135,0.67,8906
2011,South Africa,Sub-Saharan Africa,10,10,10,10,NA,7.243796296,7.12,7.181898148,female,25-34,15,4483203,0.33,8906
2011,South Africa,Sub-Saharan Africa,10,10,10,10,NA,7.243796296,7.12,7.181898148,female,55-74,7,2742168,0.26,8906
2011,South Africa,Sub-Saharan Africa,10,10,10,10,NA,7.243796296,7.12,7.181898148,female,35-54,13,5909995,0.22,8906
2011,South Africa,Sub-Saharan Africa,10,10,10,10,NA,7.243796296,7.12,7.181898148,female,5-14,2,5126281,0.04,8906
2011,South Africa,Sub-Saharan Africa,10,10,10,10,NA,7.243796296,7.12,7.181898148,male,5-14,1,5198162,0.02,8906
2011,Spain,Western Europe,9.5,10,10,10,NA,8.800843205,7.45,8.125421602,male,75+,514,1587724,32.37,34097
2011,Spain,Western Europe,9.5,10,10,10,NA,8.800843205,7.45,8.125421602,male,55-74,603,4282522,14.08,34097
2011,Spain,Western Europe,9.5,10,10,10,NA,8.800843205,7.45,8.125421602,male,35-54,942,7264343,12.97,34097
2011,Spain,Western Europe,9.5,10,10,10,NA,8.800843205,7.45,8.125421602,male,25-34,282,3561829,7.92,34097
2011,Spain,Western Europe,9.5,10,10,10,NA,8.800843205,7.45,8.125421602,female,75+,133,2482153,5.36,34097
2011,Spain,Western Europe,9.5,10,10,10,NA,8.800843205,7.45,8.125421602,female,55-74,230,4716571,4.88,34097
2011,Spain,Western Europe,9.5,10,10,10,NA,8.800843205,7.45,8.125421602,female,35-54,290,7123072,4.07,34097
2011,Spain,Western Europe,9.5,10,10,10,NA,8.800843205,7.45,8.125421602,male,15-24,93,2391304,3.89,34097
2011,Spain,Western Europe,9.5,10,10,10,NA,8.800843205,7.45,8.125421602,female,25-34,70,3430347,2.04,34097
2011,Spain,Western Europe,9.5,10,10,10,NA,8.800843205,7.45,8.125421602,female,15-24,21,2294452,0.92,34097
2011,Spain,Western Europe,9.5,10,10,10,NA,8.800843205,7.45,8.125421602,female,5-14,1,2190917,0.05,34097
2011,Spain,Western Europe,9.5,10,10,10,NA,8.800843205,7.45,8.125421602,male,5-14,1,2317337,0.04,34097
2011,Suriname,Latin America & the Caribbean,10,5,NA,10,NA,7.730232418,6.35,7.040116209,male,75+,5,5184,96.45,9184
2011,Suriname,Latin America & the Caribbean,10,5,NA,10,NA,7.730232418,6.35,7.040116209,male,35-54,39,69491,56.12,9184
2011,Suriname,Latin America & the Caribbean,10,5,NA,10,NA,7.730232418,6.35,7.040116209,male,25-34,22,39793,55.29,9184
2011,Suriname,Latin America & the Caribbean,10,5,NA,10,NA,7.730232418,6.35,7.040116209,male,15-24,19,48619,39.08,9184
2011,Suriname,Latin America & the Caribbean,10,5,NA,10,NA,7.730232418,6.35,7.040116209,male,55-74,10,26237,38.11,9184
2011,Suriname,Latin America & the Caribbean,10,5,NA,10,NA,7.730232418,6.35,7.040116209,female,15-24,12,46282,25.93,9184
2011,Suriname,Latin America & the Caribbean,10,5,NA,10,NA,7.730232418,6.35,7.040116209,female,25-34,6,39239,15.29,9184
2011,Suriname,Latin America & the Caribbean,10,5,NA,10,NA,7.730232418,6.35,7.040116209,female,35-54,9,68303,13.18,9184
2011,Suriname,Latin America & the Caribbean,10,5,NA,10,NA,7.730232418,6.35,7.040116209,female,55-74,3,30801,9.74,9184
2011,Suriname,Latin America & the Caribbean,10,5,NA,10,NA,7.730232418,6.35,7.040116209,female,5-14,2,48495,4.12,9184
2011,Suriname,Latin America & the Caribbean,10,5,NA,10,NA,7.730232418,6.35,7.040116209,female,75+,0,7088,0,9184
2011,Suriname,Latin America & the Caribbean,10,5,NA,10,NA,7.730232418,6.35,7.040116209,male,5-14,0,51989,0,9184
2011,Sweden,Western Europe,9.5,10,10,10,NA,9.442889238,7.57,8.506444619,male,75+,86,322530,26.66,63380
2011,Sweden,Western Europe,9.5,10,10,10,NA,9.442889238,7.57,8.506444619,male,55-74,245,1059858,23.12,63380
2011,Sweden,Western Europe,9.5,10,10,10,NA,9.442889238,7.57,8.506444619,male,35-54,263,1277205,20.59,63380
2011,Sweden,Western Europe,9.5,10,10,10,NA,9.442889238,7.57,8.506444619,male,25-34,107,600789,17.81,63380
2011,Sweden,Western Europe,9.5,10,10,10,NA,9.442889238,7.57,8.506444619,male,15-24,85,639416,13.29,63380
2011,Sweden,Western Europe,9.5,10,10,10,NA,9.442889238,7.57,8.506444619,female,55-74,98,1077463,9.1,63380
2011,Sweden,Western Europe,9.5,10,10,10,NA,9.442889238,7.57,8.506444619,female,35-54,103,1238769,8.31,63380
2011,Sweden,Western Europe,9.5,10,10,10,NA,9.442889238,7.57,8.506444619,female,25-34,46,571231,8.05,63380
2011,Sweden,Western Europe,9.5,10,10,10,NA,9.442889238,7.57,8.506444619,female,75+,38,479833,7.92,63380
2011,Sweden,Western Europe,9.5,10,10,10,NA,9.442889238,7.57,8.506444619,female,15-24,36,607514,5.93,63380
2011,Sweden,Western Europe,9.5,10,10,10,NA,9.442889238,7.57,8.506444619,male,5-14,3,518467,0.58,63380
2011,Sweden,Western Europe,9.5,10,10,10,NA,9.442889238,7.57,8.506444619,female,5-14,2,491569,0.41,63380
2011,Switzerland,Western Europe,9.5,10,10,10,NA,9.324332244,8.23,8.777166122,male,75+,125,243790,51.27,93053
2011,Switzerland,Western Europe,9.5,10,10,10,NA,9.324332244,8.23,8.777166122,male,55-74,221,810438,27.27,93053
2011,Switzerland,Western Europe,9.5,10,10,10,NA,9.324332244,8.23,8.777166122,male,35-54,261,1217823,21.43,93053
2011,Switzerland,Western Europe,9.5,10,10,10,NA,9.324332244,8.23,8.777166122,male,25-34,81,537091,15.08,93053
2011,Switzerland,Western Europe,9.5,10,10,10,NA,9.324332244,8.23,8.777166122,male,15-24,67,478339,14.01,93053
2011,Switzerland,Western Europe,9.5,10,10,10,NA,9.324332244,8.23,8.777166122,female,75+,44,391559,11.24,93053
2011,Switzerland,Western Europe,9.5,10,10,10,NA,9.324332244,8.23,8.777166122,female,55-74,94,853485,11.01,93053
2011,Switzerland,Western Europe,9.5,10,10,10,NA,9.324332244,8.23,8.777166122,female,35-54,98,1199133,8.17,93053
2011,Switzerland,Western Europe,9.5,10,10,10,NA,9.324332244,8.23,8.777166122,female,25-34,25,528301,4.73,93053
2011,Switzerland,Western Europe,9.5,10,10,10,NA,9.324332244,8.23,8.777166122,female,15-24,15,459710,3.26,93053
2011,Switzerland,Western Europe,9.5,10,10,10,NA,9.324332244,8.23,8.777166122,male,5-14,2,409701,0.49,93053
2011,Switzerland,Western Europe,9.5,10,10,10,NA,9.324332244,8.23,8.777166122,female,5-14,1,388670,0.26,93053
